level,key,class,budget_ms,completed_depth,nodes,nps,nodes_depth_proxy,qsearch_ratio,eval_per_node,movegen_per_node,make_unmake_per_node,pseudo_to_legal_ratio,tt_hit_rate,tt_cutoff_rate,tt_depth_reject_per_hit,tt_bound_reject_per_eligible_hit,tt_cutoff_per_eligible_hit,tt_store_per_probe,lmr_research_rate,null_research_rate,aspiration_retry_per_iter,futility_pruned,qsearch_see_prune_rate,aborted_iteration_depth,completed_iteration_growth
position,tac_03,tactical_middlegame,500,6.0,35430.0,72300.0,6.087557,0.8969799604854642,0.9155615461541806,2.1778044131805947,106.80541528304482,1.1732408913443162,0.2742184059885513,0.008586525759577279,0.9464604402141582,0.47651006711409394,0.5234899328859061,0.9907529722589168,0.0,0.0,0.0,14966.0,0.2876756932761708,7.0,2.809158765382288
position,tac_03,tactical_middlegame,1000,6.0,82471.0,84153.0,6.086519,0.8684992300323751,0.9198608558676818,2.19281929405488,107.33188636005384,1.1522177551874182,0.23466496670916562,0.003161734900689096,0.971218852617346,0.47651006711409394,0.5234899328859061,0.9965139845966762,0.0,0.125,0.0,36843.0,0.28226185738576753,7.0,2.809158765382288
position,tac_03,tactical_middlegame,3000,8.0,372897.0,126835.0,4.971055,0.7978664349672966,0.9034559140996039,2.262911742384626,118.3362858912783,1.1682474503695561,0.2033692870872562,0.0012855201459371442,0.8977917403769902,0.9382716049382716,0.06172839506172839,0.9971840987279472,0.0,0.6195372750642674,0.0,314508.0,0.29037130041579096,9.0,2.809158765382288
position,tac_04,tactical_middlegame,500,4.0,61938.0,126402.0,15.775724,0.9325615938519164,0.7704478672220608,2.1681375232672724,110.49588297975394,1.5253853121737895,0.42301746792394496,0.021564383985159995,0.3250502466654486,0.9244721169463995,0.07552788305360043,0.9778172824238677,0.0,0.0,0.5,8173.0,0.4648051666123955,5.0,0.7934644520773538
position,tac_04,tactical_middlegame,1000,5.0,132959.0,135671.0,10.586284,0.9382516414834648,0.7615547981696237,2.1921945863010404,110.77860092208877,1.5770321218519077,0.27733236151603496,0.009475218658892129,0.4317285867877195,0.9398780744166492,0.06012192558335085,0.9902266101245694,0.01639344262295082,0.0,0.4,32957.0,0.4329101494002946,6.0,0.7934644520773538
position,tac_04,tactical_middlegame,3000,7.0,400577.0,136250.0,6.315151,0.9021951727791545,0.7759956263090492,2.2276341377562865,113.94321690960788,1.5188928659438352,0.23443131411144996,0.0026857499306903246,0.5380834472818655,0.9751980158412673,0.0248019841587327,0.9969330468533407,0.0055248618784530384,0.22297297297297297,0.2857142857142857,135539.0,0.4199315218183143,8.0,0.7934644520773538
position,tac_05,tactical_middlegame,500,5.0,69090.0,140998.0,9.287162,0.9467940367636416,0.7666495186301169,2.4890143291359097,126.97089783281734,1.4967350327991364,0.03371693922875025,0.0036005114745272225,0.7365269461077845,0.5946969696969697,0.4053030303030303,0.9954909482468538,0.0,0.0,4.0,910.0,0.5550484883057616,6.0,0.0
position,tac_05,tactical_middlegame,1000,5.0,131329.0,134008.0,10.5602,0.9472850627051146,0.7702487645531452,2.4664620913888022,129.01621119478563,1.474900717141854,0.1320048917344076,0.001924321991223653,0.1005449591280654,0.9837927900636171,0.016207209936382916,0.9976080857492267,0.0,0.0,4.0,910.0,0.5549231644849175,6.0,0.0
position,tac_05,tactical_middlegame,3000,7.0,416815.0,141773.0,6.351101,0.9310341518419443,0.7598794269920421,2.4760841140553964,128.28823338891354,1.4533219109532534,0.30224723915209034,0.001017577309097141,0.2891999645609994,0.9952634990277709,0.004736500972229147,0.9988378195996102,0.0,0.0,2.857142857142857,910.0,0.5547984099943214,8.0,0.0
class,closed_middlegame,closed_middlegame,500,5.0,63136.0,128846.5,9.471945,0.8638159264298644,0.9714538478151182,2.6972731074868377,122.44333292277366,1.0762190486165288,0.22812080127645418,0.0025145415858814123,0.6704426868746322,0.9753063462413505,0.024693653758649566,0.9973512065035816,0.05833726972130373,0.3333333333333333,0.0,14891.0,0.4061675790964236,6.0,4.374671061235816
class,closed_middlegame,closed_middlegame,1000,5.0,117035.5,119527.5,10.1968375,0.8368175657596099,0.9617343906868736,2.6096038619547963,119.3818051787043,1.093801095162247,0.2199320406221662,0.0017604075627727545,0.708380905892387,0.9731939244976117,0.0268060755023883,0.9980292964810441,0.05245952677459527,0.2403846153846154,0.0,22947.0,0.45679167144069144,6.0,4.374671061235816
class,closed_middlegame,closed_middlegame,3000,6.0,381307.5,129695.5,8.515547000000002,0.8358441888776722,0.9601017192999683,2.587425398552927,122.55626261022628,1.0868086975637403,0.17489923856541006,0.0006870876692734141,0.8422754947138105,0.9754920713255497,0.02450792867445034,0.9992370678626588,0.036896019746991665,0.30833333333333335,0.0,162434.5,0.45916550801170314,7.0,4.374671061235816
class,normal_middlegame,normal_middlegame,500,5.0,72407.0,147766.5,9.269091,0.8423747816372229,0.9048198036691559,2.4253928266681415,122.21488644180101,1.1517804177072488,0.21013452591062673,0.001183740387956767,0.7935650074679644,0.9474144955339645,0.05258550446603544,0.9982230207432508,0.0,0.6417112299465241,0.0,39800.0,0.45620846319211106,6.0,5.096052391406706
class,normal_middlegame,normal_middlegame,1000,5.0,124629.0,128088.5,10.003972000000001,0.8354674212443722,0.8922758031173914,2.3835244210900273,122.3667112964043,1.190743575467907,0.25202657390054606,0.0009397996726994453,0.8664985001809093,0.9482253857253857,0.05177461427461427,0.9986312668966102,0.0,0.721111111111111,0.0,66452.0,0.4495354808493467,6.0,5.096052391406706
class,normal_middlegame,normal_middlegame,3000,6.0,356485.5,121377.0,8.3188615,0.8139180894925724,0.8976747600187629,2.434400265502619,124.7157518003444,1.1604898712526182,0.16819824224844906,0.0004206793922398429,0.8972115890825889,0.9730933522376066,0.026906647762393404,0.9993322119898737,0.008214624881291547,0.5145299145299145,0.0,395769.0,0.4198016493154816,7.0,5.096052391406706
class,opening,opening,500,5.0,75918.0,154932.0,9.412559,0.8110197845043337,0.9316685239590721,2.7501150483202945,115.1095128954925,1.1924166714388569,0.21865596790371114,0.0034567989683335723,0.8566246186824965,0.9157336476134355,0.08426635238656452,0.9963300227079845,0.07407407407407407,0.1,0.5,7224.0,0.4517092678696186,6.0,5.662366396623324
class,opening,opening,1000,5.0,117948.0,120354.0,10.295084,0.8132687352507068,0.9293173954073608,2.7145486001887384,112.25287029764193,1.2066344588816929,0.21928597336649566,0.0022783222985060933,0.9025272831705916,0.9157336476134355,0.08426635238656452,0.997415862627869,0.07407407407407407,0.45454545454545453,0.5,8669.0,0.4321532621170654,6.0,5.662366396623324
class,opening,opening,3000,6.0,374141.0,131439.0,8.476739,0.8409599577295589,0.9459367712992774,2.7833606208497517,119.50818541672791,1.1674638107264879,0.14370196614061395,0.0009583829465919321,0.8710098144706381,0.9264408493427705,0.07355915065722952,0.9990009583829466,0.06779661016949153,0.38271604938271603,0.42857142857142855,172729.0,0.3965238218539617,7.0,5.662366396623324
class,pawn_endgame,pawn_endgame,500,9.5,131048.5,267442.5,3.6108715,0.6829173429671438,0.6780940077291664,3.3240350793946765,36.295102292005446,1.3837490099212348,0.29186141989486164,0.0003087663779090743,0.9750987676092935,0.9654234996767178,0.034576500323282196,0.9996020391039879,0.0,0.0,0.08333333333333333,0.0,0.0,9.0,3.2498383301249376
class,pawn_endgame,pawn_endgame,1000,10.5,304733.0,310701.0,3.467946,0.6198709504220007,0.6149148073606783,3.1995457208422917,36.24505207852649,1.3547006813281983,0.30893426071611485,0.0003332685294487666,0.9894720719629505,0.9090909090909091,0.09090909090909091,0.9996330679827281,0.0,0.0,0.07692307692307693,0.0,0.0,10.0,3.2498383301249376
class,pawn_endgame,pawn_endgame,3000,12.0,959070.5,341257.0,3.3193010000000003,0.6646318516528267,0.660228183539026,3.2943625809251067,36.30236107059981,1.3754946617571346,0.20469432768702567,0.0003180066199122922,0.9933223722843852,0.7242941649242134,0.2757058350757866,0.9996745708570796,0.0,0.0,0.07142857142857142,0.0,0.0,11.0,3.2498383301249376
class,piece_endgame,piece_endgame,500,6.0,120062.0,245022.0,6.989998,0.8535340074294948,0.7693025270277023,3.508419447211155,40.87556025896414,1.5680953051065103,0.1782962615570146,0.0,0.9988174519200846,1.0,0.0,0.9999282235324276,0.0,0.0,0.0,0.0,0.0,7.0,6.356736292774237
class,piece_endgame,piece_endgame,1000,7.0,241119.0,246039.0,5.900193,0.7727738380154195,0.6643829769069877,3.3965010200206653,42.931027174057036,1.5275161861411821,0.1890775541352666,0.0,0.9994464704350091,1.0,0.0,0.9999618429838787,0.0,0.0,0.0,0.0,0.0,8.0,6.356736292774237
class,piece_endgame,piece_endgame,3000,8.0,842903.0,288833.0,5.509934,0.8061211397091281,0.680087189356729,3.4336727011725228,42.89309311783782,1.5901807170944264,0.1480435149793873,0.00035688406288758557,0.9955502771179731,0.21904761904761905,0.780952380952381,0.9996330036686091,0.0,0.0,0.0,0.0,0.0,9.0,6.356736292774237
class,queenless_middlegame,queenless_middlegame,500,5.0,61681.0,125879.0,8.83293,0.8703875911322719,0.9756633881080439,2.8147597083767297,98.09811903842154,1.1209872541943313,0.17052928280613844,0.0002893239463786286,0.7524596615505706,0.9913336543090997,0.008666345690900338,0.9995975283505765,0.0425531914893617,0.5714285714285714,0.0,19464.0,0.4513831826896741,6.0,4.66231170842597
class,queenless_middlegame,queenless_middlegame,1000,5.0,145166.0,148127.0,9.974733,0.7751401843406859,0.9776204829478105,2.8238077687538667,108.58088302467928,1.1471114402667375,0.1892417770680393,0.00016819314689377838,0.893510158013544,0.9936865220971727,0.00631347790282734,0.9996549344375432,0.03333333333333333,0.5192307692307693,0.0,31722.0,0.5013408609738885,6.0,4.66231170842597
class,queenless_middlegame,queenless_middlegame,3000,6.0,427502.0,145408.0,8.499728,0.7667309158787561,0.9615908229669101,2.8068232888043614,108.53432732478444,1.1641573948707014,0.16519972034977148,0.000157085608165659,0.9414941494149415,0.9765990639625585,0.0234009360374415,0.9991991360060104,0.020833333333333332,0.6179775280898876,0.0,274986.0,0.4633541695183343,7.0,4.66231170842597
class,tactical_middlegame,tactical_middlegame,500,5.0,50893.0,105026.0,9.287162,0.9325615938519164,0.8989988221436984,2.1778044131805947,117.38984533418154,1.2460478923929938,0.16558656262399155,0.0036005114745272225,0.7696827262044653,0.9111328125,0.0888671875,0.9954909482468538,0.0,0.0,0.16666666666666666,8173.0,0.45239482055647656,6.0,2.6998091271906994
class,tactical_middlegame,tactical_middlegame,1000,5.0,113929.0,116253.0,10.264241,0.927195637934392,0.8603221290997041,2.227556782976614,121.02710987472757,1.3115333340719157,0.20313737435272616,0.0021537880219157377,0.7533536585365853,0.9221260815822002,0.07787391841779975,0.9975351199080766,0.0,0.0,0.16666666666666666,36843.0,0.4329101494002946,6.0,2.6998091271906994
class,tactical_middlegame,tactical_middlegame,3000,7.0,388724.0,132218.0,6.315151,0.8929630099191616,0.8773139811279983,2.262911742384626,118.92165475105571,1.2914238609572928,0.23443131411144996,0.0012855201459371442,0.8430759612378869,0.9440017706949978,0.055998229305002215,0.9971903029429776,0.0,0.22297297297297297,0.14285714285714285,135539.0,0.4199315218183143,8.0,2.6998091271906994
overall,overall,all,500,5.0,72604.5,148168.5,9.2063995,0.8514140046096454,0.9088809593618421,2.5348928793743655,116.73205859115356,1.19302384777169,0.2138734723629857,0.0018964335754555037,0.7954068684803856,0.9453061523345238,0.05469384766547626,0.9976535467015367,0.0,0.14285714285714285,0.0,15534.5,0.4304828348104539,6.0,4.637337796056067
overall,overall,all,1000,5.0,123619.5,126769.5,10.003972000000001,0.8258294007792547,0.9003811709223166,2.5046968970266184,113.11455834507609,1.2025943035525188,0.22564984982205902,0.0015000705962514176,0.8981277649580929,0.9453061523345238,0.05469384766547626,0.9981251389960735,0.008457036825578076,0.41885964912280704,0.0,26951.5,0.4325498583409668,6.0,4.637337796056067
overall,overall,all,3000,6.0,382858.0,130779.5,8.297318,0.8327501596996373,0.9038813890042909,2.53603709523644,119.83912591455615,1.1678722153706318,0.16929973520023306,0.0006579129155095606,0.8995217010433494,0.9610249624990466,0.038975037500953415,0.999203758065345,0.01137820512820513,0.4031432748538012,0.0,170597.5,0.4110723895402345,7.0,4.637337796056067
