level,key,class,budget_ms,completed_depth,nodes,nps,nodes_depth_proxy,qsearch_ratio,eval_per_node,movegen_per_node,make_unmake_per_node,pseudo_to_legal_ratio,tt_hit_rate,tt_cutoff_rate,tt_depth_reject_per_hit,tt_bound_reject_per_eligible_hit,tt_cutoff_per_eligible_hit,tt_store_per_probe,lmr_research_rate,null_research_rate,aspiration_retry_per_iter,futility_pruned,qsearch_see_prune_rate,aborted_iteration_depth,completed_iteration_growth
position,opening_05,opening,500,5.0,75676.0,154440.0,9.457833,0.8664748275374793,0.8378916537132434,2.506356044188382,119.77374596966013,1.300014875919045,0.2286296960613283,0.007172413793103448,0.6254114549045424,0.9162272993555947,0.0837727006444054,0.9926269592476489,0.008064516129032258,0.4,0.2,24665.0,0.46620241722186884,6.0,5.561659004731385
position,opening_05,opening,1000,5.0,137028.0,139823.0,10.650301,0.8618384563738798,0.8397334851271273,2.4689260589076687,115.9034335942865,1.3165267726183314,0.20029255359673315,0.004357829618004236,0.7402814758463294,0.9162272993555947,0.0837727006444054,0.995413612884548,0.008064516129032258,0.5714285714285714,0.2,26125.0,0.4629723532783632,6.0,5.561659004731385
position,opening_05,opening,3000,6.0,461090.0,156832.0,8.789502,0.8515406336687855,0.8682513175302001,2.553753063393264,119.60135331497105,1.2545585132303074,0.15383587565724852,0.0010508753683480673,0.9066879504213714,0.9267924528301886,0.07320754716981132,0.9988118969203212,0.028225806451612902,0.49230769230769234,0.16666666666666666,358341.0,0.4420074578423429,7.0,5.561659004731385
position,pawn_01,pawn_endgame,500,8.0,165686.0,338131.0,4.4917,0.7400323503494562,0.7289511485581159,3.4160158371860025,37.66234926306387,1.446006336159698,0.226874696588891,0.0006267935821253219,0.9704496208017335,0.9065077910174152,0.09349220898258478,0.9993179011018049,0.0,0.0,0.0,0.0,0.0,9.0,3.4320569969814714
position,pawn_01,pawn_endgame,1000,9.0,325692.0,332336.0,4.097643,0.6572774277538288,0.6505778465544134,3.273758643135232,38.72358547339204,1.4052042253235641,0.25397567528816245,0.0003833853864711713,0.9863528141184557,0.8893884892086331,0.11061151079136691,0.9995854450699133,0.0,0.0,0.0,0.0,0.0,10.0,3.4320569969814714
position,pawn_01,pawn_endgame,3000,10.0,1082217.0,368100.0,4.012651,0.7092219028161635,0.6992932101417738,3.3472251868155833,37.85356726054017,1.4165420609407593,0.1631887649574758,0.00023529679654796828,0.9927499578485921,0.8011226944667201,0.19887730553327987,0.9997542666519923,0.0,0.0,0.0,0.0,0.0,11.0,3.4320569969814714
position,pawn_02,pawn_endgame,500,12.0,163508.0,367847.0,2.719328,0.6648482031460234,0.6609217897595224,3.2886341952687332,34.31210705286591,1.3305756733641794,0.32226684403311123,1.2608988948221187e-05,0.9874405774986795,0.9968847352024922,0.003115264797507788,0.9999747820221035,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,2.648393606548195
position,pawn_02,pawn_endgame,1000,13.0,417926.0,426454.0,2.706402,0.5680694668434124,0.5664160640879007,3.1191861717146097,33.7432846963338,1.3062133650082512,0.346995131167793,0.0003996802557953637,0.9943734729493892,0.7952853598014888,0.20471464019851116,0.9995615628709154,0.0,0.0,0.15384615384615385,0.0,0.0,14.0,2.648393606548195
position,pawn_02,pawn_endgame,3000,14.0,1230040.0,418380.0,2.722665,0.6277649507333095,0.6235504536437839,3.232755845338363,34.094611557347726,1.3353605860324171,0.22154711185970474,0.0006431850457412729,0.9947079890731154,0.45140845070422536,0.5485915492957747,0.9993427788236071,0.0,0.0,0.14285714285714285,0.0,0.0,15.0,2.648393606548195
position,piece_01,piece_endgame,500,6.0,118073.0,240962.0,7.004198,0.7564896292971297,0.615517518823101,3.286229705351774,47.84606133493686,1.5794585645108115,0.24449465222492656,0.0,0.999325771396843,1.0,0.0,0.9999321225285328,0.0,0.0,0.0,0.0,0.0,7.0,17.346721754031783
position,piece_01,piece_endgame,1000,6.0,303802.0,309999.0,8.19908,0.8685722937966175,0.6746762694123146,3.428186779547205,41.96009242862127,1.6735153670413483,0.1326974781670101,8.635070159945049e-05,0.9988464268812115,0.4358974358974359,0.5641025641025641,0.9998861740751643,0.0,0.0,0.0,0.0,0.0,7.0,17.346721754031783
position,piece_01,piece_endgame,3000,7.0,938764.0,319307.0,7.132181,0.8484986642010133,0.6662760821676161,3.402272562646203,42.37272413513939,1.6519185907365697,0.08941331232609695,0.00033202543087558766,0.996032474408754,0.06405693950177936,0.9359430604982206,0.9996604203438624,0.0,0.0,0.0,0.0,0.0,8.0,17.346721754031783
position,piece_02,piece_endgame,500,6.0,110908.0,226342.0,6.931499,0.8485321167093447,0.7612525696974068,3.50216395571104,39.93446820788401,1.5493581386608413,0.14926910815644195,0.0,0.9987628597473629,1.0,0.0,0.9999319648549879,0.0,0.0,0.0,0.0,0.0,7.0,6.3457327458388475
position,piece_02,piece_endgame,1000,7.0,293741.0,299735.0,6.041403,0.6913675653041285,0.6357879901001222,3.2595585907312903,45.569750222134466,1.475617649510879,0.22868683176459836,0.0,0.9996963061234276,1.0,0.0,0.9999722525022298,0.0,0.0,0.0,0.0,0.0,8.0,6.3457327458388475
